weather_id,date_time,city,season,temperature_c,humidity,rain_mm,wind_speed_kmh,visibility_m,weather_condition,air_pressure_hpa
6530.0,,London,Spring,14.7,70.0,0.9,14.2,4548,Clear,1029.4
6531.0,2024-03-24 16:16,London,Spring,10.2,26.0,8.3,34.0,7113,Clear,992.6
6532.0,2024-07-10 08:32,London,Summer,19.0,74.0,4.5,33.5,6057,Rain,1034.5
6533.0,2024-01-06 20:54,London,Winter,3.0,87.0,,8.1,8580,Clear,1012.3
6534.0,2099-13-53 75:73,London,Winter,3.0,80.0,3.7,,Very Poor,Fog,986.2
6535.0,2099-13-71 61:96,London,Spring,11.7,24.0,12.1,10.5,6199,Clear,
6536.0,2024-01-23 01:40,London,Winter,0.4,98.0,1.2,8.4,1755,Clear,1016.8
6537.0,2024-01-29 16:00,,Winter,3.6,69.0,2.7,50.3,5546,Clear,1027.4
6538.0,2024-04-01T15:45:00Z,London,Spring,13.3,69.0,8.1,250.0,1297,Clear,1034.0
6539.0,2024-03-12 12:48,London,Spring,10.0,21.0,0.4,25.7,8501,Clear,1030.1
6540.0,2024-07-18 04:14,London,Autumn,13.6,49.0,8.9,36.7,5240,Clear,992.7
6541.0,2024-01-21T12:56:00Z,London,Winter,1.6,43.0,4.1,14.3,9659,Clear,1027.9
6542.0,2099-13-75 25:67,London,Autumn,12.9,27.0,0.5,13.4,9893,Clear,979.4
6543.0,2024-04-20 16:16,London,Spring,11.3,50.0,10.2,46.8,Unknown,Clear,1042.3
6544.0,2024-01-07 23:40,London,Winter,0.9,48.0,3.2,12.8,4077,Storm,987.7
6544.0,2024-03-03 07:28,London,Spring,14.9,83.0,,5.4,35290,Clear,995.3
6546.0,2024-03-09 03:50,London,Spring,17.6,82.0,,18.6,8309,Clear,1038.5
6547.0,,London,Summer,17.9,76.0,7.1,5.8,4364,Rain,1027.5
,2024-04-26 02:56,London,Spring,19.7,88.0,3.4,7.5,1966,Rain,1018.9
6549.0,2024-06-29 22:48,London,Summer,18.8,91.0,0.7,4.8,7585,Fog,1008.2
6550.0,2024-03-11 13:18,London,Spring,12.9,49.0,2.2,23.6,6057,Clear,975.1
6551.0,23/07/2024 03PM,,Summer,21.7,50.0,1.7,2.1,5040,Fog,1002.0
6552.0,2099-13-68 84:62,London,Winter,-0.9,97.0,2.3,11.1,Unknown,Clear,1002.5
6553.0,2024-02-24T21:12:00Z,London,Winter,8.5,94.0,10.0,17.8,8191,,1007.4
6554.0,2024-07-12 07:16,London,Summer,21.2,84.0,6.5,20.8,1702,Clear,1006.2
6555.0,2024-03-28 09:20,London,Summer,20.0,77.0,0.0,12.3,1142,Clear,1008.2
6556.0,2024-11-20 18:36,London,Autumn,12.2,41.0,137.4,28.7,5746,Clear,1019.0
6557.0,2024-01-12 23:00,London,Winter,4.4,35.0,2.1,12.9,4235,Clear,1025.0
6558.0,2024-06-21 01:44,London,Summer,20.8,25.0,7.2,3.9,,Clear,1031.2
6559.0,2024-02-14 09:41,London,Winter,2.3,59.0,161.4,27.3,9867,Clear,963.1
6560.0,,London,Autumn,11.8,55.0,126.3,45.3,Unknown,,984.1
6561.0,2024-01-24T11:20:00Z,London,Winter,3.6,27.0,0.8,40.1,83,Rain,1035.3
6562.0,2024-02-01 22:21,London,Winter,3.8,57.0,111.4,36.4,59,Snow,
6563.0,2024-03-14T15:20:00Z,London,Spring,10.3,72.0,2.9,9.6,435,Snow,1040.0
6564.0,,London,Spring,17.7,64.0,109.4,16.1,6947,Rain,1050.0
6565.0,2024-06-22 10:18,London,Summer,18.3,46.0,7.1,48.0,587,Clear,1005.0
6566.0,2024-02-03 02:45,London,Winter,-0.2,27.0,9.4,12.0,119,Rain,1035.7
6567.0,,London,,8.5,62.0,17.9,10.9,247,Snow,1038.3
6568.0,2024-02-23 03:44,London,Winter,-0.0,91.0,134.0,8.9,5215,Clear,996.1
6569.0,2024-02-23 16:46,London,Winter,100.0,83.0,0.9,15.7,9594,Clear,1050.0
6570.0,2024-01-28 01:00,London,Winter,3.1,75.0,0.5,8.0,9673,Clear,1022.2
6571.0,2024-05-31 07:45,London,Spring,11.8,42.0,6.3,37.7,375,Rain,1012.5
6572.0,2024-02-06 19:35,London,Winter,0.7,60.0,0.2,64.6,2139,Clear,1030.4
6573.0,2024-05-26 12:49,London,Spring,-30.0,41.0,4.0,56.0,9898,Clear,1009.6
6574.0,,London,Winter,4.3,82.0,,27.0,8927,Storm,1026.4
6574.0,2099-13-98 90:62,London,Spring,14.7,24.0,1.4,13.7,,Clear,1005.5
6576.0,12/01/2024 01AM,London,Winter,5.9,50.0,1.3,21.0,40852,Rain,1008.8
6577.0,,London,Spring,11.2,64.0,2.5,14.0,8393,Clear,992.8
6578.0,2024-03-14T05:52:00Z,London,Spring,15.6,51.0,0.8,9.2,8167,Fog,1001.6
6579.0,2024-05-23 19:40,London,Spring,,200.0,6.5,6.1,1695,Clear,981.9
6580.0,2024-02-12T11:51:00Z,London,Winter,-1.0,48.0,199.0,150.0,3103,Rain,1037.0
6581.0,2099-13-99 71:91,London,Winter,,84.0,10.4,14.2,4625,Clear,1009.3
6582.0,2024-09-04 16:49,London,Autumn,13.6,68.0,1.1,29.1,,Rain,1002.4
6583.0,2024-02-16 01:09,London,Winter,0.3,97.0,194.8,7.5,586,Fog,1003.5
6584.0,2024-05-08 17:05,London,Spring,13.1,-5.0,2.0,17.5,9411,Rain,1015.1
6585.0,2024-01-26 05:32,,Winter,2.9,47.0,4.9,22.9,7045,,974.6
6586.0,2024-07-17 09:48,London,Summer,23.1,26.0,16.8,,4151,Clear,1049.2
6587.0,2024-01-16T13:30:00Z,London,Winter,3.5,48.0,189.9,10.1,Unknown,Rain,1024.3
6588.0,2024-08-09 12:32,London,Summer,22.3,33.0,3.2,12.0,37246,Rain,
6589.0,2024-03-08 19:07,London,Spring,10.8,58.0,8.9,36.1,9681,Rain,1010.5
6590.0,2024-06-29 10:44,London,Summer,16.0,51.0,1.9,23.0,5247,Clear,1002.6
6591.0,26/02/2024 07AM,London,Winter,-0.1,28.0,0.2,30.2,1334,Snow,1013.6
6592.0,2024-04-02T17:34:00Z,London,Spring,12.1,91.0,3.5,36.4,4650,Snow,1036.3
6593.0,15/02/2024 09PM,London,Winter,-3.5,92.0,1.9,9.3,2568,Clear,1020.1
6593.0,2024-05-07 23:48,London,Winter,2.4,72.0,0.5,16.2,5623,Fog,1029.4
6595.0,2024-02-03 09:58,London,Winter,0.1,,2.6,2.1,28942,Snow,1009.6
6596.0,2024-01-26 04:20,London,Winter,-50.0,99.0,0.5,7.3,9656,Clear,1008.4
6597.0,2099-13-56 51:75,London,,15.1,81.0,1.9,14.4,5535,Storm,1050.0
6597.0,18/02/2024 10AM,London,Winter,1.4,80.0,9.3,15.0,6815,Fog,1030.6
6599.0,2099-13-65 75:86,London,Summer,17.5,31.0,11.9,20.5,4063,Snow,1009.4
6600.0,2024-11-04 10:30,London,Autumn,11.7,61.0,3.8,14.1,9228,Clear,994.8
6601.0,04/03/2024 09PM,London,Spring,14.0,73.0,60.8,21.5,3402,Clear,1003.1
6602.0,2024-01-10 00:04,London,Winter,-1.2,94.0,1.3,35.0,6618,Rain,1012.5
6603.0,2024-07-27 05:54,London,Summer,20.7,27.0,0.9,200.0,8265,Fog,1001.8
6604.0,2099-13-52 85:75,London,Spring,11.2,96.0,2.2,3.7,4935,Clear,990.8
6605.0,,London,,17.0,32.0,6.1,14.9,2135,Snow,1030.6
6606.0,,London,Autumn,7.7,51.0,4.3,80.0,2268,Clear,
6607.0,26/04/2024 05AM,London,Spring,11.9,75.0,100.4,39.1,2174,Fog,996.8
6608.0,,London,Spring,11.9,42.0,5.0,150.0,6186,Storm,1036.2
6609.0,2024-03-07 00:30,London,Spring,11.4,54.0,2.3,47.0,1732,Snow,1043.6
6610.0,2024-01-17 12:16,London,Winter,-5.0,59.0,162.5,20.8,8729,Clear,1014.1
6611.0,12/01/2024 05PM,London,Winter,-0.8,30.0,8.4,27.1,6343,Clear,1026.1
6612.0,2024-07-07 08:24,London,Summer,19.2,150.0,18.6,13.5,2839,Storm,1015.2
,2024-03-10 00:55,London,Spring,15.0,-10.0,5.2,9.7,7803,Rain,1014.3
6614.0,16/01/2024 01AM,London,Winter,2.6,50.0,,64.5,1931,Clear,1005.0
6615.0,2024-11-18T21:31:00Z,London,Autumn,10.5,87.0,18.1,11.3,5984,Rain,998.8
6616.0,2024-03-08 12:00,London,Spring,13.5,75.0,7.7,11.3,3933,Clear,1002.9
6617.0,2024-03-06 13:04,London,Spring,13.1,30.0,2.7,4.8,8862,Rain,1018.0
6618.0,2024-02-04 21:45,London,Winter,,34.0,9.2,9.4,9415,Fog,1004.3
6619.0,2099-13-87 85:66,,Spring,18.0,72.0,11.9,4.4,7788,Clear,995.2
6620.0,2024-01-20 06:00,,Winter,5.8,20.0,7.1,6.5,9094,Snow,1031.3
6621.0,2099-13-67 56:63,London,Spring,10.0,75.0,2.5,13.4,5389,Rain,
6622.0,23/11/2024 11AM,London,Autumn,15.9,71.0,15.2,200.0,7282,Fog,980.3
6623.0,2024-01-28 07:12,London,Winter,1.8,58.0,2.3,16.9,9619,Rain,1005.0
6624.0,2024-04-08 18:40,London,Spring,11.5,90.0,2.8,,5217,Fog,1050.0
6625.0,2024-03-28T18:30:00Z,London,Spring,14.7,67.0,9.6,12.8,794,Clear,1018.4
6626.0,2024-04-02 04:50,London,Spring,12.0,43.0,190.5,15.6,1879,Clear,1029.7
6627.0,2024-01-11 20:00,London,Winter,-0.2,24.0,7.3,19.0,8272,Clear,1024.7
6628.0,,London,Autumn,12.2,71.0,0.9,6.8,5409,Rain,995.7
6629.0,24/04/2024 08AM,London,Spring,15.3,25.0,8.0,3.7,1109,Rain,968.8
6630.0,2024-03-11 02:53,London,Spring,11.0,39.0,4.1,12.4,1021,Clear,1011.2
6631.0,2024-02-01 02:10,London,Winter,8.0,63.0,4.8,48.8,4563,Rain,1019.1
6631.0,2024-03-18 22:59,London,Spring,14.5,37.0,2.8,22.0,6348,Fog,998.6
6633.0,07/01/2024 07PM,London,Winter,2.8,48.0,11.1,18.4,5037,Clear,1001.2
6634.0,2024-03-08 06:05,London,Spring,12.8,43.0,3.3,7.9,4109,Rain,1030.3
6634.0,2024-02-01 23:12,London,Winter,4.4,90.0,11.8,24.8,4991,Clear,1010.8
6636.0,2024-02-16 07:22,London,Winter,1.9,-10.0,193.9,5.5,8988,Rain,1043.4
6637.0,2024-07-05 06:14,London,Summer,21.4,200.0,3.6,14.7,9773,Rain,1008.1
6638.0,2024-10-11T08:20:00Z,London,Autumn,11.0,59.0,13.2,36.2,7444,Rain,1003.5
6639.0,2024-08-11 13:08,London,Summer,22.2,30.0,87.9,,1766,Snow,1007.8
6640.0,07/06/2024 06AM,London,Summer,19.1,67.0,23.4,37.8,7634,Rain,973.2
6641.0,2024-07-03 16:45,London,Summer,20.9,61.0,0.4,17.6,8010,Fog,1014.9
6642.0,2024-09-17T15:08:00Z,London,Autumn,8.8,56.0,1.5,51.1,Unknown,Rain,1050.0
6643.0,08/07/2024 06PM,London,Summer,22.5,100.0,0.5,4.4,1061,Rain,1010.6
6644.0,21/03/2024 12AM,London,Spring,12.0,43.0,1.2,29.3,7748,Storm,1024.4
6645.0,2024-03-22 08:22,London,Spring,13.5,84.0,3.8,10.2,7362,Clear,1021.2
6646.0,,London,Spring,14.5,83.0,10.4,16.9,9938,,1003.7
6647.0,29/01/2024 03AM,London,Winter,-0.2,70.0,1.7,29.5,5645,Rain,1017.6
6648.0,2024-08-02 17:54,London,Summer,20.2,32.0,1.2,,2264,Rain,996.4
6649.0,2024-06-11 23:33,London,Summer,21.9,34.0,2.3,22.3,31779,Fog,1010.7
6650.0,2099-13-41 73:87,London,Spring,10.4,70.0,4.2,31.1,8151,Clear,1021.9
6651.0,2024-01-20 07:30,London,Winter,3.0,32.0,8.8,250.0,593,Fog,973.7
6652.0,2024-05-05 19:14,London,Spring,15.4,92.0,13.6,40.9,6180,Rain,965.7
6653.0,2024-08-09 12:04,London,Summer,18.3,48.0,10.7,200.0,9529,Clear,1012.2
6654.0,2024-01-26 13:48,London,Winter,-0.1,25.0,0.0,20.3,5397,Rain,1000.2
6655.0,2024-04-19 13:20,London,Spring,11.0,42.0,1.0,20.7,5423,Clear,1031.9
6656.0,2024-05-05 09:24,London,Spring,14.0,50.0,1.4,16.3,903,Clear,1005.0
6657.0,2024-01-18T16:01:00Z,London,Winter,-2.1,50.0,0.4,9.7,5558,Clear,1027.8
,2024-11-29T20:08:00Z,London,Autumn,11.8,76.0,17.2,19.3,,Rain,990.1
6659.0,2099-13-63 78:97,London,Winter,1.3,99.0,187.8,5.3,2903,Clear,1008.8
6660.0,,London,Autumn,15.3,68.0,3.9,38.5,1454,Clear,977.9
6661.0,2024-06-29 21:05,London,Winter,3.6,90.0,,28.9,7274,Rain,990.6
6662.0,,London,Autumn,12.2,34.0,72.5,27.0,7896,,998.0
6663.0,2024-07-18 01:45,London,Summer,14.2,56.0,1.0,4.4,2155,Fog,1040.6
6664.0,2099-13-84 69:70,London,Autumn,8.1,87.0,1.2,39.6,1784,Clear,999.8
6665.0,2024-02-20T04:28:00Z,London,Winter,1.0,59.0,0.9,9.1,7749,Clear,1027.4
6666.0,,London,Summer,22.7,89.0,,19.5,1537,Clear,1050.0
6667.0,2024-04-18 10:16,London,Spring,9.2,88.0,4.1,7.0,535,Clear,1021.5
6668.0,,London,Winter,0.6,60.0,6.2,37.7,2483,Clear,993.2
6669.0,2024-03-04 06:20,London,Spring,14.4,35.0,97.6,24.6,8703,Clear,1037.2
6670.0,2099-13-96 62:68,London,Autumn,16.9,86.0,171.3,11.5,6973,Rain,985.6
6671.0,2024-01-09 13:50,London,Winter,1.7,54.0,1.2,28.9,1624,Snow,1026.2
6672.0,2024-05-10 20:04,London,Spring,14.6,100.0,6.1,16.7,7972,Clear,994.5
6673.0,2024-02-27T07:44:00Z,London,Winter,5.7,33.0,7.7,33.9,8214,Clear,1002.6
6674.0,2099-13-94 85:75,London,Winter,0.0,39.0,2.1,2.8,5289,Clear,
6675.0,2024-09-14 17:36,London,Autumn,13.7,77.0,0.3,,5854,Snow,1007.9
6676.0,2024-01-07 06:40,London,Winter,1.2,46.0,2.3,23.7,Low,Fog,1040.7
6677.0,2024-07-16T22:37:00Z,London,Summer,21.7,85.0,,200.0,1508,Rain,1047.0
6678.0,,London,Spring,11.7,30.0,3.4,4.5,3559,Snow,1020.8
6679.0,2024-03-19 18:30,London,Spring,100.0,42.0,3.5,8.9,8079,Snow,1014.6
6680.0,2024-11-27 01:28,London,Autumn,14.1,81.0,1.3,12.9,5659,Rain,995.5
6681.0,16/08/2024 07PM,London,Summer,-30.0,65.0,17.0,32.0,3715,Clear,1016.6
6682.0,2024-03-19 18:34,London,Spring,12.3,-10.0,10.1,36.6,3971,Clear,1018.3
6682.0,2024-03-27 23:25,London,Spring,15.2,93.0,11.0,1.0,3509,Fog,1013.4
6684.0,,London,Summer,21.2,93.0,6.2,,5837,Fog,1024.0
6685.0,2024-09-03 02:06,London,Autumn,11.8,37.0,,250.0,3849,Clear,995.7
6686.0,2024-02-03 22:08,London,Winter,,55.0,17.5,1.2,3472,Rain,1021.6
6687.0,2024-05-19 00:48,London,Spring,8.5,-10.0,12.1,26.2,3399,Clear,994.4
6688.0,2024-02-19 23:20,London,Winter,2.8,61.0,159.4,14.4,2769,,1025.5
6689.0,2024-02-12 05:55,London,Winter,6.1,50.0,3.6,3.2,21994,Clear,1029.9
6690.0,2024-05-21 22:40,London,Spring,11.1,33.0,0.4,11.6,1919,Clear,1034.0
6691.0,14/04/2024 06AM,London,Spring,11.5,73.0,3.6,,,Fog,1035.5
6692.0,2024-03-25 15:11,London,Spring,16.5,54.0,2.7,8.6,5431,Clear,990.3
6693.0,2099-13-64 81:99,London,Autumn,-30.0,97.0,11.0,,,Clear,1012.8
6694.0,2024-05-01 08:00,London,Spring,10.1,77.0,4.7,32.2,4873,,993.2
6695.0,,London,Summer,17.9,,9.0,27.3,9903,Rain,988.4
6695.0,,London,,9.6,24.0,7.5,,4225,Clear,1007.2
6697.0,2024-07-20 07:53,London,Summer,24.0,65.0,1.9,36.3,7270,Clear,1005.0
6697.0,,London,Summer,20.4,27.0,13.2,24.1,8359,Clear,1000.7
6699.0,2024-03-24 13:30,London,Spring,16.5,97.0,4.1,8.6,22314,Clear,977.3
6700.0,2024-08-10 04:08,London,Summer,-50.0,32.0,2.2,13.5,9617,Rain,1008.1
6701.0,2024-03-04 08:00,London,Spring,11.4,66.0,14.6,5.2,8934,Rain,1005.9
6702.0,2099-13-90 55:88,London,Summer,24.4,40.0,13.9,200.0,4954,,1007.0
6703.0,2099-13-76 64:84,London,Summer,24.5,150.0,4.2,29.2,7858,Clear,1046.3
6704.0,2024-02-15 08:00,London,Winter,0.0,61.0,0.2,9.3,6987,Storm,1035.9
6705.0,2099-13-67 79:85,London,Winter,5.7,40.0,4.8,15.8,7180,Clear,1036.9
,2024-01-05T06:40:00Z,London,Winter,3.0,75.0,1.5,23.1,,Rain,1018.3
6707.0,2024-02-01 02:42,London,Winter,-0.1,79.0,1.9,200.0,4671,Clear,1016.0
6708.0,26/01/2024 08AM,London,Winter,3.7,100.0,10.5,6.0,5568,Rain,1040.6
6709.0,2024-09-01T20:58:00Z,London,Autumn,12.6,62.0,2.5,,7757,Rain,954.5
6710.0,2024-05-21T11:42:00Z,London,Spring,9.6,91.0,4.2,15.4,,Clear,989.4
6711.0,05/04/2024 07PM,London,Spring,16.5,53.0,8.0,300.0,977,,1001.2
6712.0,2024-12-13 04:48,London,Winter,2.8,82.0,134.6,25.2,9584,Snow,1020.8
6713.0,2024-02-01 15:07,London,Autumn,14.6,87.0,5.9,19.5,1087,Rain,1021.2
6714.0,2024-02-11 00:12,London,Winter,2.2,75.0,2.6,11.5,1529,Clear,1020.4
6715.0,21/01/2024 01AM,London,Winter,0.3,25.0,131.4,200.0,39337,Fog,
6716.0,2024-06-30 07:20,London,Summer,21.7,69.0,0.9,18.6,N/A,Fog,1015.4
6717.0,2099-13-83 61:70,London,Spring,7.3,90.0,3.8,22.6,7399,Clear,1008.3
6718.0,2024-10-09 20:10,London,Autumn,12.1,45.0,2.6,2.3,8422,Clear,991.6
6719.0,2024-05-12 03:51,London,Spring,8.6,92.0,4.8,8.7,2765,Rain,1043.4
6720.0,,London,Autumn,15.9,96.0,15.3,9.2,5239,Clear,1005.8
6721.0,2024-02-24 14:45,London,Winter,-2.6,37.0,1.9,30.8,,Snow,1023.8
6722.0,12/04/2024 04PM,London,Spring,14.0,28.0,7.3,12.3,3740,,1003.1
6723.0,2024-03-29 15:36,London,Spring,13.2,31.0,7.8,2.4,3079,Rain,1018.7
6724.0,,London,Autumn,15.5,20.0,10.5,47.8,9087,Rain,1016.7
6725.0,30/05/2024 02PM,London,Spring,11.2,54.0,5.0,5.4,1442,,1028.5
6726.0,2099-13-93 85:65,London,Winter,-30.0,30.0,2.5,24.2,6709,Storm,998.3
6727.0,2024-04-11 14:39,London,Spring,14.9,82.0,2.0,26.6,32321,Clear,1050.0
6727.0,2024-12-11 05:26,London,Winter,3.2,53.0,21.3,26.3,4274,Snow,1026.6
6729.0,2024-04-25 23:58,London,Spring,10.7,91.0,0.1,12.4,21377,Storm,1050.0
6730.0,,London,Summer,15.8,150.0,164.9,40.2,1042,Fog,1020.0
6731.0,2024-06-03 23:44,London,Summer,60.0,99.0,1.0,14.8,8322,Rain,996.7
,,London,Winter,-0.4,48.0,9.0,8.7,7709,Clear,1036.0
6733.0,2024-01-22 14:28,London,Winter,2.3,30.0,0.4,,7803,Fog,983.7
6734.0,2024-06-13 17:52,London,Summer,20.5,74.0,5.9,17.9,3860,Rain,1019.3
,17/01/2024 01PM,London,Winter,2.7,99.0,5.1,30.5,941,Rain,1030.7
6736.0,2024-03-10 17:02,London,Spring,9.1,70.0,4.7,12.0,2756,Clear,1003.5
6737.0,2024-02-29 12:36,London,Winter,4.3,24.0,2.0,10.9,3997,Snow,1002.1
6738.0,2024-01-27 18:20,London,Winter,-0.9,29.0,4.7,22.0,6547,Fog,1017.8
6739.0,2024-03-15 05:40,London,Spring,10.0,27.0,6.2,12.8,,Clear,1003.0
6740.0,2024-01-06 08:06,London,Winter,4.2,83.0,2.8,8.5,44729,Clear,1050.0
6740.0,2024-06-16 09:52,London,Summer,60.0,92.0,,19.5,6834,Clear,1015.7
6742.0,2024-10-01 04:28,London,Autumn,12.1,99.0,1.6,18.5,5209,Fog,995.3
6743.0,2024-03-11 19:52,London,Spring,13.1,34.0,4.9,17.2,1987,Storm,985.7
6744.0,2024-02-09 12:24,London,Winter,,82.0,1.3,13.1,5693,Clear,987.1
6745.0,2024-03-14 12:45,London,Spring,11.7,52.0,7.4,1.5,,Storm,1005.6
6746.0,30/06/2024 11AM,London,Summer,24.6,31.0,,22.8,733,,1019.8
6747.0,2024-05-13 09:36,London,Spring,12.2,99.0,0.1,29.8,8421,Clear,1007.9
6747.0,,London,Spring,14.7,72.0,2.9,3.6,3385,Storm,991.8
6749.0,18/02/2024 11PM,London,Winter,4.1,56.0,13.5,9.3,5067,Rain,1003.8
6750.0,2024-02-13T18:20:00Z,London,Winter,-0.2,94.0,4.6,7.0,23532,Fog,995.4
6751.0,2024-06-30T09:45:00Z,London,Summer,17.8,46.0,16.9,8.8,6383,Rain,974.0
6751.0,2024-04-02T21:20:00Z,London,Spring,,89.0,114.3,2.2,751,Clear,1012.5
6753.0,2024-05-23 18:07,London,Spring,11.8,150.0,0.7,250.0,21414,Rain,1006.3
6754.0,2024-04-29 07:18,London,Spring,8.9,70.0,1.1,6.8,6833,Clear,1015.5
6755.0,2024-01-11 07:04,London,Winter,1.6,21.0,0.6,19.1,2665,Clear,1022.9
6756.0,2024-06-06 07:51,London,Summer,,29.0,3.0,23.6,7526,,1009.9
6757.0,2024-09-13 11:48,London,Autumn,8.3,53.0,0.2,22.9,4501,Clear,993.2
6758.0,2024-01-23T19:32:00Z,London,Winter,2.1,27.0,9.1,,6849,Clear,1023.3
6759.0,2024-08-28 22:00,London,Summer,20.8,47.0,2.6,13.6,7239,Clear,1032.1
6760.0,2024-08-29 10:15,London,Summer,19.2,32.0,2.3,13.4,,Clear,1007.0
6761.0,2024-03-07 22:15,London,Spring,15.7,83.0,0.7,22.7,7874,Snow,1023.7
6762.0,,London,Autumn,,76.0,7.3,45.1,5237,Clear,1004.6
6763.0,02/03/2024 07PM,London,Spring,11.1,98.0,19.9,47.1,4495,Snow,1006.9
6764.0,2024-03-16 13:20,London,Spring,15.9,88.0,142.4,15.4,6444,Clear,1029.5
6765.0,2024-03-11 16:30,London,Spring,10.8,66.0,2.8,9.9,1347,Rain,990.6
6766.0,2024-09-17 11:15,London,Autumn,13.6,74.0,3.3,16.4,4715,Clear,1015.0
6767.0,2024-05-30 13:38,London,Spring,15.4,63.0,87.3,46.7,6605,Clear,1028.3
6768.0,2024-07-23T23:58:00Z,London,Summer,22.9,36.0,1.9,5.7,Unknown,Storm,1016.0
6769.0,,London,Autumn,14.0,27.0,4.5,13.4,1577,Rain,962.6
6769.0,2024-06-05 08:26,London,Summer,20.4,200.0,0.6,8.9,7112,Clear,1010.2
6771.0,2024-01-30 00:01,London,Winter,3.7,-10.0,2.4,14.1,,,1050.0
6772.0,20/04/2024 05AM,London,Spring,13.2,28.0,1.5,17.3,2748,Clear,1026.9
6773.0,,London,Spring,13.2,83.0,0.0,9.3,2433,Clear,1016.4
6774.0,,London,Summer,20.1,-5.0,3.1,17.1,35755,Snow,1039.9
6775.0,22/07/2024 08PM,London,Summer,20.6,29.0,1.8,20.8,2754,Clear,997.1
6776.0,2024-08-23 16:15,London,Summer,12.5,26.0,8.9,14.3,6009,Storm,1030.9
6777.0,2099-13-87 58:74,London,,19.2,34.0,83.4,5.9,489,Clear,978.1
6778.0,,London,Summer,18.2,54.0,11.8,12.4,2606,Rain,1023.2
6779.0,2024-08-08 00:22,London,Summer,23.3,83.0,0.2,5.5,1004,Rain,1022.1
6779.0,2024-06-09 15:24,London,Autumn,10.7,76.0,157.1,7.6,7472,Rain,1024.5
6781.0,2024-01-27 04:18,London,Winter,4.8,50.0,124.8,10.8,9698,Clear,1050.0
6782.0,2024-01-01 18:59,London,Winter,6.4,89.0,187.2,12.7,6599,Clear,989.9
6782.0,2024-03-02 18:58,London,Spring,12.2,56.0,14.1,200.0,3718,Clear,1045.1
6784.0,,London,Spring,15.9,69.0,3.9,12.0,878,Clear,982.6
6785.0,2024-07-31 11:46,London,Summer,18.2,86.0,36.6,,2101,Clear,1006.0
6786.0,13/05/2024 11PM,London,Spring,15.5,83.0,10.7,18.8,2798,Clear,1006.8
6787.0,2024-01-31T02:09:00Z,London,Winter,2.2,44.0,4.6,12.6,8110,Rain,1033.4
6788.0,2024-02-15 12:30,London,Winter,0.0,34.0,6.2,12.6,,Rain,1015.4
6789.0,2024-05-02 11:39,London,Spring,10.7,83.0,7.1,24.7,6833,Snow,1007.5
6790.0,2024-02-27 08:52,London,Winter,0.1,44.0,9.5,150.0,4601,Snow,1050.0
6791.0,27/08/2024 11AM,London,Summer,20.5,200.0,6.2,15.6,,Clear,1040.5
6792.0,2024-04-24 07:04,London,Spring,14.2,78.0,4.0,16.8,1011,Clear,1029.7
6793.0,2024-04-02T10:16:00Z,London,Spring,14.0,74.0,5.7,,1650,Fog,1050.0
6794.0,2099-13-54 26:80,London,,-0.2,20.0,10.2,10.7,1072,Fog,994.1
6795.0,2024-02-14 00:28,London,Winter,2.5,48.0,7.0,11.7,9456,Clear,978.9
6796.0,2024-09-28 04:52,London,Autumn,10.4,69.0,5.2,22.6,9963,Rain,1012.2
6796.0,06/01/2024 02AM,London,Winter,2.6,85.0,1.4,21.0,,Rain,1024.5
6798.0,,London,Spring,11.1,76.0,7.7,15.4,3235,Clear,1007.2
6799.0,2024-03-27 09:36,London,Spring,14.3,28.0,1.7,20.4,5105,Clear,1019.8
6800.0,2024-02-02 15:28,London,Winter,4.1,41.0,2.4,5.8,7737,,1038.2
6801.0,2099-13-44 71:66,London,Spring,11.2,55.0,2.2,29.4,5737,Clear,1008.4
6802.0,2024-04-09 06:54,London,Spring,10.8,-10.0,0.2,34.5,8250,Clear,978.8
6803.0,2099-13-73 34:78,London,Autumn,12.3,79.0,0.3,150.0,9177,,970.2
6804.0,2024-02-14 21:13,London,Winter,2.0,95.0,2.7,,3282,Clear,1019.9
6805.0,2024-04-04 22:21,London,Spring,16.3,98.0,112.9,42.4,,Clear,1046.3
6806.0,2024-02-28 07:06,London,Winter,1.3,47.0,1.6,13.3,7807,Clear,998.0
6807.0,2024-02-01 01:48,London,Winter,1.3,55.0,4.3,,5602,Clear,1017.9
6808.0,2024-01-13 16:00,London,Winter,4.7,150.0,,4.1,7633,Snow,994.5
6809.0,2024-05-04T07:55:00Z,London,Spring,15.5,64.0,7.6,24.5,156,Rain,1023.2
,2024-09-17T08:14:00Z,London,Autumn,13.5,200.0,0.1,7.5,8559,Snow,1004.7
6811.0,2024-03-09 14:15,London,Spring,14.8,40.0,3.8,3.7,1041,Clear,1013.3
6812.0,2024-04-27 11:27,London,Spring,8.5,22.0,1.6,16.0,3573,Rain,1026.1
6813.0,,London,,26.8,89.0,1.6,4.8,9718,Fog,1010.3
6814.0,13/03/2024 01PM,London,Spring,13.1,29.0,2.0,28.9,6445,Clear,1011.7
6815.0,2024-04-06 19:21,London,Spring,12.5,40.0,73.2,6.1,4647,Clear,1020.7
6816.0,2024-05-09 20:24,London,Spring,10.0,91.0,56.7,40.4,9861,Clear,979.5
6817.0,2024-04-24 04:24,London,Spring,10.5,,1.2,49.0,987,Clear,991.7
